Latitude (decimal degrees):	51.496
Longitude (decimal degrees):	10.808
Elevation (m):	177
Radiation database:	PVGIS-SARAH2


Slope: 30 deg. 
Azimuth: 4 deg. 
time,G(i),H_sun,T2m,WS10m,Int
20200728:1510,230.59,35.17,23.34,5.31,0.0
20200728:1610,335.54,25.93,22.36,5.17,0.0
20200728:1710,175.09,16.64,21.09,4.48,0.0
20200728:1810,38.01,7.65,20.02,3.72,0.0
20200728:1910,0.0,0.0,19.74,3.03,0.0
20200728:2010,0.0,0.0,18.64,2.76,0.0
20200728:2110,0.0,0.0,17.62,2.62,0.0
20200728:2210,0.0,0.0,16.86,2.55,0.0
20200728:2310,0.0,0.0,16.0,2.28,0.0
20200729:0010,0.0,0.0,15.0,2.21,0.0
20200729:0110,0.0,0.0,14.56,2.28,0.0
20200729:0210,0.0,0.0,14.21,2.41,0.0
20200729:0310,0.0,0.0,13.87,2.48,0.0
20200729:0410,19.01,3.99,13.3,2.48,0.0
20200729:0510,73.54,12.76,13.84,2.41,0.0
20200729:0610,254.03,21.98,15.31,3.31,0.0
20200729:0710,460.01,31.29,16.98,4.21,0.0
20200729:0810,460.15,40.25,18.13,5.24,0.0
20200729:0910,620.76,48.26,18.7,5.24,0.0
20200729:1010,714.68,54.34,19.37,5.24,0.0
20200729:1110,827.38,57.21,19.93,5.1,0.0
20200729:1210,974.48,55.96,21.1,5.17,0.0
20200729:1310,856.66,51.02,21.78,5.03,0.0
20200729:1410,791.47,43.65,22.19,4.83,0.0
20200729:1510,553.82,34.99,22.23,4.55,0.0
20200729:1610,382.68,25.76,21.95,4.34,0.0
20200729:1710,179.38,16.46,21.23,4.07,0.0
20200729:1810,43.44,7.46,20.16,3.17,0.0
20200729:1910,0.0,0.0,18.32,2.55,0.0
20200729:2010,0.0,0.0,16.88,2.07,0.0
20200729:2110,0.0,0.0,15.3,1.59,0.0
20200729:2210,0.0,0.0,13.92,1.45,0.0
20200729:2310,0.0,0.0,13.07,1.45,0.0
20200730:0010,0.0,0.0,12.35,1.45,0.0
20200730:0110,0.0,0.0,11.55,1.52,0.0
20200730:0210,0.0,0.0,10.96,1.59,0.0
20200730:0310,0.0,0.0,10.37,1.59,0.0
20200730:0410,16.29,3.8,9.97,1.59,0.0
20200730:0510,72.09,12.58,11.27,1.17,0.0
20200730:0610,246.75,21.8,14.46,1.31,0.0
20200730:0710,451.48,31.11,16.4,1.31,0.0
20200730:0810,657.8,40.07,17.99,1.59,0.0
20200730:0910,831.79,48.06,19.51,2.07,0.0
20200730:1010,951.1,54.12,20.81,2.14,0.0
20200730:1110,995.6,56.97,22.0,2.21,0.0
20200730:1210,1036.73,55.73,23.0,2.48,0.0
20200730:1310,943.76,50.81,23.62,2.55,0.0
20200730:1410,761.14,43.46,24.02,2.48,0.0
20200730:1510,580.15,34.8,24.15,2.76,0.0
20200730:1610,344.05,25.57,23.79,2.9,0.0
20200730:1710,173.92,16.27,23.09,2.62,0.0
20200730:1810,39.82,7.27,22.11,2.07,0.0
20200730:1910,0.0,0.0,20.67,1.93,0.0
20200730:2010,0.0,0.0,18.75,1.93,0.0
20200730:2110,0.0,0.0,17.05,1.79,0.0
20200730:2210,0.0,0.0,15.81,1.59,0.0
20200730:2310,0.0,0.0,14.94,1.52,0.0
20200731:0010,0.0,0.0,14.6,1.45,0.0
20200731:0110,0.0,0.0,14.33,1.38,0.0
20200731:0210,0.0,0.0,13.82,1.38,0.0
20200731:0310,0.0,0.0,14.02,1.17,0.0
20200731:0410,15.39,3.61,14.0,1.1,0.0
20200731:0510,67.71,12.4,14.67,0.83,0.0
20200731:0610,243.14,21.63,17.03,0.69,0.0
20200731:0710,447.87,30.93,18.94,1.1,0.0
20200731:0810,647.34,39.88,20.8,1.1,0.0
20200731:0910,829.64,47.85,22.44,1.03,0.0
20200731:1010,925.96,53.89,23.82,0.69,0.0
20200731:1110,992.53,56.73,25.03,0.41,0.0
20200731:1210,1027.03,55.49,26.08,0.55,0.0
20200731:1310,901.94,50.58,26.89,0.69,0.0
20200731:1410,753.57,43.25,27.45,0.9,0.0
20200731:1510,572.77,34.6,27.68,1.1,0.0
20200731:1610,373.15,25.38,27.59,1.38,0.0
20200731:1710,169.31,16.08,27.11,1.79,0.0
20200731:1810,40.73,7.07,25.95,2.0,0.0
20200731:1910,0.0,0.0,24.21,2.41,0.0
20200731:2010,0.0,0.0,22.41,2.48,0.0
20200731:2110,0.0,0.0,21.0,2.48,0.0
20200731:2210,0.0,0.0,19.81,2.41,0.0
20200731:2310,0.0,0.0,18.72,2.34,0.0
20200801:0010,0.0,0.0,17.64,2.21,0.0
20200801:0110,0.0,0.0,16.68,2.14,0.0
20200801:0210,0.0,0.0,15.84,2.14,0.0
20200801:0310,0.0,0.0,15.1,2.0,0.0
20200801:0410,14.48,3.42,14.61,1.86,0.0
20200801:0510,63.44,12.22,15.48,1.59,0.0
20200801:0610,243.82,21.45,19.33,1.52,0.0
20200801:0710,391.99,30.75,21.91,1.59,0.0
20200801:0810,658.58,39.69,24.44,1.72,0.0
20200801:0910,828.18,47.65,26.71,1.86,0.0
20200801:1010,923.0,53.66,28.6,1.59,0.0
20200801:1110,1003.37,56.48,30.06,1.1,0.0
20200801:1210,934.84,55.24,31.14,1.31,0.0
20200801:1310,740.86,50.36,31.42,2.14,0.0
20200801:1410,373.08,43.04,30.69,3.31,0.0
20200801:1510,460.7,34.41,29.58,3.86,0.0
20200801:1610,302.53,25.19,28.08,3.24,0.0
20200801:1710,17.97,15.88,27.14,2.21,0.0
20200801:1810,11.77,6.87,26.36,1.79,0.0
20200801:1910,0.0,0.0,23.96,2.48,0.0
20200801:2010,0.0,0.0,23.18,1.79,0.0
20200801:2110,0.0,0.0,22.2,1.59,0.0
20200801:2210,0.0,0.0,20.97,1.45,0.0
20200801:2310,0.0,0.0,20.51,1.17,0.0
20200802:0010,0.0,0.0,19.37,1.38,0.0
20200802:0110,0.0,0.0,18.38,1.52,0.0
20200802:0210,0.0,0.0,17.9,1.45,0.0
20200802:0310,0.0,0.0,17.62,1.45,0.0
20200802:0410,1.81,3.23,17.44,1.66,0.0
20200802:0510,13.24,12.03,17.99,1.45,0.0
20200802:0610,28.38,21.26,20.25,1.66,0.0
20200802:0710,232.5,30.57,20.24,1.86,0.0
20200802:0810,164.6,39.5,20.0,1.79,0.0
20200802:0910,474.8,47.43,20.31,1.72,0.0
20200802:1010,185.41,53.43,21.2,1.31,0.0
20200802:1110,107.84,56.23,21.73,1.24,0.0
20200802:1210,77.57,55.0,21.73,1.93,0.0
20200802:1310,136.22,50.12,20.73,2.34,0.0
20200802:1410,175.01,42.83,20.63,2.76,0.0
20200802:1510,346.3,34.2,20.52,2.55,0.0
20200802:1610,184.63,24.99,20.63,2.41,0.0
20200802:1710,153.76,15.68,20.7,2.21,0.0
20200802:1810,15.39,6.66,20.31,1.86,0.0
20200802:1910,0.0,0.0,19.24,1.86,0.0
20200802:2010,0.0,0.0,18.53,1.79,0.0
20200802:2110,0.0,0.0,18.18,2.14,0.0
20200802:2210,0.0,0.0,17.61,2.55,0.0
20200802:2310,0.0,0.0,16.93,2.69,0.0
20200803:0010,0.0,0.0,16.48,2.69,0.0
20200803:0110,0.0,0.0,16.15,2.55,0.0
20200803:0210,0.0,0.0,15.65,2.48,0.0
20200803:0310,0.0,0.0,15.21,2.28,0.0
20200803:0410,1.81,3.03,14.56,2.14,0.0
20200803:0510,26.49,11.84,14.54,2.21,0.0
20200803:0610,148.89,21.08,14.82,2.21,0.0
20200803:0710,290.57,30.38,15.9,2.34,0.0
20200803:0810,472.69,39.3,17.08,2.48,0.0
20200803:0910,721.26,47.22,18.32,2.34,0.0
20200803:1010,451.51,53.19,19.34,2.28,0.0
20200803:1110,580.6,55.97,20.43,2.28,0.0
20200803:1210,218.52,54.74,21.11,2.41,0.0
20200803:1310,382.07,49.88,21.77,2.62,0.0
20200803:1410,373.68,42.6,21.82,3.1,0.0
20200803:1510,169.58,33.99,21.54,3.38,0.0
20200803:1610,257.47,24.78,21.12,3.31,0.0
20200803:1710,163.99,15.47,20.45,3.24,0.0
20200803:1810,35.3,6.45,19.68,2.9,0.0
20200803:1910,0.0,0.0,18.74,2.14,0.0
20200803:2010,0.0,0.0,17.5,1.93,0.0
20200803:2110,0.0,0.0,16.51,1.93,0.0
20200803:2210,0.0,0.0,15.85,2.21,0.0
20200803:2310,0.0,0.0,15.2,2.28,0.0
20200804:0010,0.0,0.0,14.53,2.14,0.0
20200804:0110,0.0,0.0,14.06,1.93,0.0
20200804:0210,0.0,0.0,13.89,2.0,0.0
20200804:0310,0.0,0.0,13.72,1.79,0.0
20200804:0410,5.43,2.83,13.28,1.59,0.0
20200804:0510,74.12,11.65,13.55,1.45,0.0
20200804:0610,213.44,20.89,15.34,1.79,0.0
20200804:0710,261.59,30.19,15.68,2.28,0.0
20200804:0810,506.38,39.1,16.98,2.76,0.0
20200804:0910,332.09,47.0,18.16,3.24,0.0
20200804:1010,397.4,52.95,19.3,3.52,0.0
20200804:1110,159.87,55.71,19.95,3.38,0.0
20200804:1210,297.47,54.48,20.6,3.1,0.0
20200804:1310,363.84,49.64,20.98,3.24,0.0
20200804:1410,244.82,42.38,20.74,3.38,0.0
20200804:1510,477.97,33.77,20.6,3.1,0.0
20200804:1610,282.08,24.57,20.47,2.9,0.0
20200804:1710,154.99,15.26,20.14,2.62,0.0
20200804:1810,35.3,6.23,19.55,1.86,0.0
20200804:1910,0.0,0.0,18.54,1.03,0.0
20200804:2010,0.0,0.0,18.1,0.83,0.0
20200804:2110,0.0,0.0,18.1,0.55,0.0
20200804:2210,0.0,0.0,17.54,0.69,0.0
20200804:2310,0.0,0.0,16.75,0.76,0.0
20200805:0010,0.0,0.0,16.35,0.48,0.0
20200805:0110,0.0,0.0,15.94,0.14,0.0
20200805:0210,0.0,0.0,15.51,0.41,0.0
20200805:0310,0.0,0.0,14.98,0.9,0.0
20200805:0410,8.15,2.63,12.76,1.31,0.0
20200805:0510,62.35,11.46,12.84,1.31,0.0
20200805:0610,237.78,20.71,16.32,1.17,0.0
20200805:0710,469.13,30.0,18.25,1.86,0.0
20200805:0810,650.79,38.9,20.1,2.34,0.0
20200805:0910,830.65,46.78,21.78,2.62,0.0
20200805:1010,896.89,52.7,22.98,2.76,0.0
20200805:1110,960.18,55.45,23.78,2.41,0.0
20200805:1210,1012.74,54.22,24.59,2.21,0.0
20200805:1310,918.89,49.39,25.04,2.21,0.0
20200805:1410,772.09,42.14,25.54,2.14,0.0
20200805:1510,580.15,33.55,25.74,2.0,0.0
20200805:1610,373.11,24.35,25.66,1.66,0.0
20200805:1710,163.8,15.04,25.29,1.31,0.0
20200805:1810,33.49,6.0,23.97,0.83,0.0
20200805:1910,0.0,0.0,22.18,1.31,0.0
20200805:2010,0.0,0.0,21.3,1.24,0.0
20200805:2110,0.0,0.0,20.14,1.31,0.0
20200805:2210,0.0,0.0,19.68,1.24,0.0
20200805:2310,0.0,0.0,20.19,1.03,0.0
20200806:0010,0.0,0.0,19.54,0.76,0.0
20200806:0110,0.0,0.0,19.04,0.55,0.0
20200806:0210,0.0,0.0,18.59,0.41,0.0
20200806:0310,0.0,0.0,18.19,0.14,0.0
20200806:0410,0.0,0.0,17.74,0.34,0.0
20200806:0510,61.81,11.27,17.59,0.55,0.0
20200806:0610,239.12,20.52,18.38,0.14,0.0
20200806:0710,447.07,29.81,21.59,0.76,0.0
20200806:0810,660.02,38.7,23.53,0.62,0.0
20200806:0910,858.75,46.56,25.11,0.21,0.0
20200806:1010,965.08,52.45,26.3,1.03,0.0
20200806:1110,1028.49,55.18,27.14,1.31,0.0
20200806:1210,1040.16,53.95,27.81,1.45,0.0
20200806:1310,903.66,49.14,28.27,1.52,0.0
20200806:1410,758.65,41.9,28.55,1.59,0.0
20200806:1510,578.08,33.32,28.62,1.79,0.0
20200806:1610,369.33,24.13,28.37,2.07,0.0
20200806:1710,160.62,14.82,27.73,2.41,0.0
20200806:1810,31.68,5.77,26.18,2.21,0.0
20200806:1910,0.0,0.0,24.23,2.48,0.0
20200806:2010,0.0,0.0,22.32,2.48,0.0
20200806:2110,0.0,0.0,20.7,2.34,0.0
20200806:2210,0.0,0.0,19.21,2.21,0.0
20200806:2310,0.0,0.0,18.17,2.0,0.0
20200807:0010,0.0,0.0,18.11,1.72,0.0
20200807:0110,0.0,0.0,18.5,1.45,0.0
20200807:0210,0.0,0.0,17.99,1.38,0.0
20200807:0310,0.0,0.0,17.0,1.52,0.0
20200807:0410,0.0,0.0,16.11,1.59,0.0
20200807:0510,62.19,11.07,16.21,1.38,0.0
20200807:0610,235.03,20.32,19.13,1.1,0.0
20200807:0710,443.74,29.61,22.34,1.24,0.0
20200807:0810,655.53,38.49,24.46,1.66,0.0
20200807:0910,838.65,46.33,26.32,2.0,0.0
20200807:1010,947.92,52.2,27.7,2.0,0.0
20200807:1110,1011.04,54.9,28.75,1.86,0.0
20200807:1210,1010.35,53.67,29.58,1.79,0.0
20200807:1310,916.19,48.87,30.19,1.72,0.0
20200807:1410,763.59,41.66,30.49,1.59,0.0
20200807:1510,577.03,33.09,30.62,1.66,0.0
20200807:1610,364.58,23.9,30.44,1.72,0.0
20200807:1710,157.78,14.59,29.92,1.86,0.0
20200807:1810,29.87,5.54,28.35,1.72,0.0
20200807:1910,0.0,0.0,26.46,2.21,0.0
20200807:2010,0.0,0.0,24.51,2.28,0.0
20200807:2110,0.0,0.0,22.95,2.14,0.0
20200807:2210,0.0,0.0,21.81,2.0,0.0
20200807:2310,0.0,0.0,21.17,1.86,0.0
20200808:0010,0.0,0.0,20.84,1.72,0.0
20200808:0110,0.0,0.0,20.8,1.59,0.0
20200808:0210,0.0,0.0,20.96,1.45,0.0
20200808:0310,0.0,0.0,22.15,1.03,0.0
20200808:0410,0.0,0.0,22.52,0.62,0.0
20200808:0510,63.08,10.87,22.48,0.34,0.0
20200808:0610,225.75,20.13,23.89,0.21,0.0
20200808:0710,429.33,29.42,26.53,0.48,0.0
20200808:0810,639.36,38.28,28.59,0.97,0.0
20200808:0910,828.57,46.1,30.07,1.38,0.0
20200808:1010,926.28,51.94,30.87,1.17,0.0
20200808:1110,940.3,54.63,31.41,0.69,0.0
20200808:1210,872.64,53.39,32.26,0.41,0.0
20200808:1310,733.69,48.61,32.69,0.14,0.0
20200808:1410,700.35,41.41,32.88,0.21,0.0
20200808:1510,549.06,32.85,33.0,0.48,0.0
20200808:1610,348.97,23.67,32.69,0.76,0.0
20200808:1710,154.34,14.35,31.97,1.1,0.0
20200808:1810,28.96,5.3,30.13,1.66,0.0
20200808:1910,0.0,0.0,28.29,1.59,0.0
20200808:2010,0.0,0.0,26.5,1.52,0.0
20200808:2110,0.0,0.0,25.51,1.59,0.0
20200808:2210,0.0,0.0,24.4,1.72,0.0
20200808:2310,0.0,0.0,23.86,1.59,0.0
20200809:0010,0.0,0.0,23.19,1.59,0.0
20200809:0110,0.0,0.0,22.4,1.52,0.0
20200809:0210,0.0,0.0,21.75,1.52,0.0
20200809:0310,0.0,0.0,21.21,1.45,0.0
20200809:0410,0.0,0.0,20.89,1.38,0.0
20200809:0510,63.91,10.67,21.12,1.17,0.0
20200809:0610,218.36,19.93,23.21,0.76,0.0
20200809:0710,416.66,29.22,26.43,0.48,0.0
20200809:0810,623.48,38.07,28.31,0.55,0.0
20200809:0910,771.94,45.87,30.31,0.83,0.0
20200809:1010,883.67,51.68,31.75,1.03,0.0
20200809:1110,899.58,54.34,32.45,1.24,0.0
20200809:1210,658.15,53.11,33.24,1.24,0.0
20200809:1310,483.54,48.34,32.79,1.24,0.0
20200809:1410,655.68,41.16,31.08,2.69,0.0
20200809:1510,333.74,32.61,28.31,2.97,0.0
20200809:1610,206.32,23.43,28.4,1.86,0.0
20200809:1710,79.51,14.11,28.65,1.79,0.0
20200809:1810,26.25,5.05,27.84,2.14,0.0
20200809:1910,0.0,0.0,26.46,2.07,0.0
20200809:2010,0.0,0.0,25.58,2.34,0.0
20200809:2110,0.0,0.0,25.12,2.69,0.0
20200809:2210,0.0,0.0,24.82,3.03,0.0
20200809:2310,0.0,0.0,24.44,2.69,0.0
20200810:0010,0.0,0.0,24.05,2.34,0.0
20200810:0110,0.0,0.0,23.58,2.28,0.0
20200810:0210,0.0,0.0,23.08,2.28,0.0
20200810:0310,0.0,0.0,22.43,1.86,0.0
20200810:0410,0.0,0.0,21.81,1.93,0.0
20200810:0510,63.47,10.47,21.68,1.93,0.0
20200810:0610,61.49,19.74,22.57,2.28,0.0
20200810:0710,66.22,29.01,20.62,1.52,0.0
20200810:0810,52.97,37.86,20.81,1.52,0.0
20200810:0910,121.09,45.63,20.83,1.86,0.0
20200810:1010,132.44,51.41,21.13,2.07,0.0
20200810:1110,80.41,54.06,21.33,2.41,0.0
20200810:1210,159.87,52.82,21.81,2.62,0.0
20200810:1310,114.46,48.06,22.02,2.83,0.0
20200810:1410,260.91,40.9,21.62,3.03,0.0
20200810:1510,543.81,32.36,21.39,3.1,0.0
20200810:1610,331.36,23.19,21.95,3.24,0.0
20200810:1710,107.4,13.87,22.22,2.83,0.0
20200810:1810,15.39,4.8,22.45,2.55,0.0
20200810:1910,0.0,0.0,22.33,2.76,0.0
20200810:2010,0.0,0.0,21.51,2.62,0.0
20200810:2110,0.0,0.0,20.9,2.55,0.0
20200810:2210,0.0,0.0,20.61,2.69,0.0
20200810:2310,0.0,0.0,20.48,2.97,0.0
20200811:0010,0.0,0.0,20.56,3.03,0.0
20200811:0110,0.0,0.0,20.24,2.76,0.0
20200811:0210,0.0,0.0,19.83,2.48,0.0
20200811:0310,0.0,0.0,19.34,2.07,0.0
20200811:0410,0.0,0.0,19.0,1.93,0.0
20200811:0510,52.87,10.27,18.9,1.79,0.0
20200811:0610,180.09,19.54,20.66,1.93,0.0
20200811:0710,321.48,28.81,20.77,1.93,0.0
20200811:0810,548.62,37.64,22.66,2.48,0.0
20200811:0910,537.38,45.39,24.13,2.97,0.0
20200811:1010,755.9,51.15,25.98,3.38,0.0
20200811:1110,805.22,53.77,27.73,3.79,0.0
20200811:1210,846.44,52.52,28.65,3.93,0.0
20200811:1310,93.65,47.78,29.4,3.86,0.0
20200811:1410,280.04,40.63,29.67,3.52,0.0
20200811:1510,458.97,32.11,29.77,3.17,0.0
20200811:1610,333.82,22.94,29.1,3.45,0.0
20200811:1710,139.85,13.62,27.93,2.9,0.0
20200811:1810,23.53,4.55,26.55,2.28,0.0
20200811:1910,0.0,0.0,25.57,2.55,0.0
20200811:2010,0.0,0.0,24.15,2.07,0.0
20200811:2110,0.0,0.0,22.87,1.93,0.0
20200811:2210,0.0,0.0,21.76,1.93,0.0
20200811:2310,0.0,0.0,20.59,2.07,0.0
20200812:0010,0.0,0.0,19.78,2.21,0.0
20200812:0110,0.0,0.0,19.25,2.21,0.0
20200812:0210,0.0,0.0,18.71,2.21,0.0
20200812:0310,0.0,0.0,18.24,2.21,0.0
20200812:0410,0.0,0.0,17.81,2.14,0.0
20200812:0510,60.76,10.06,17.99,2.0,0.0
20200812:0610,218.24,19.34,20.62,2.0,0.0
20200812:0710,420.78,28.61,22.91,2.83,0.0
20200812:0810,631.21,37.42,24.89,3.17,0.0
20200812:0910,803.38,45.15,26.76,3.72,0.0
20200812:1010,928.59,50.87,28.18,4.62,0.0
20200812:1110,989.13,53.47,29.05,4.41,0.0
20200812:1210,981.37,52.22,29.57,4.0,0.0
20200812:1310,811.79,47.49,29.53,3.72,0.0
20200812:1410,513.08,40.36,29.89,3.59,0.0
20200812:1510,146.63,31.85,29.75,3.38,0.0
20200812:1610,184.14,22.69,28.89,3.1,0.0
20200812:1710,109.35,13.37,27.97,2.14,0.0
20200812:1810,22.63,4.29,26.52,1.31,0.0
20200812:1910,0.0,0.0,25.29,2.14,0.0
20200812:2010,0.0,0.0,24.43,2.41,0.0
20200812:2110,0.0,0.0,23.63,2.34,0.0
20200812:2210,0.0,0.0,22.7,2.28,0.0
20200812:2310,0.0,0.0,22.01,2.21,0.0
20200813:0010,0.0,0.0,21.22,1.93,0.0
20200813:0110,0.0,0.0,20.45,1.93,0.0
20200813:0210,0.0,0.0,19.89,1.93,0.0
20200813:0310,0.0,0.0,19.3,1.86,0.0
20200813:0410,0.0,0.0,18.71,1.72,0.0
20200813:0510,17.97,9.85,18.94,1.38,0.0
20200813:0610,71.89,19.13,21.57,1.31,0.0
20200813:0710,111.63,28.4,22.81,2.41,0.0
20200813:0810,70.0,37.2,24.36,2.41,0.0
20200813:0910,81.35,44.91,25.78,2.76,0.0
20200813:1010,86.08,50.6,26.57,2.83,0.0
20200813:1110,267.06,53.17,27.57,2.55,0.0
20200813:1210,506.66,51.92,26.38,2.07,0.0
20200813:1310,415.85,47.2,27.07,1.66,0.0
20200813:1410,308.39,40.09,26.7,1.59,0.0
20200813:1510,217.46,31.59,25.42,1.1,0.0
20200813:1610,288.24,22.43,25.39,0.9,0.0
20200813:1710,124.9,13.11,25.3,0.69,0.0
20200813:1810,18.1,4.02,24.7,0.76,0.0
20200813:1910,0.0,0.0,23.04,1.45,0.0
20200813:2010,0.0,0.0,21.97,1.24,0.0
20200813:2110,0.0,0.0,20.94,1.17,0.0
20200813:2210,0.0,0.0,21.78,0.62,0.0
20200813:2310,0.0,0.0,21.3,0.28,0.0
20200814:0010,0.0,0.0,19.55,1.1,0.0
20200814:0110,0.0,0.0,18.93,1.31,0.0
20200814:0210,0.0,0.0,19.03,1.17,0.0
20200814:0310,0.0,0.0,19.02,1.1,0.0
20200814:0410,0.0,0.0,18.91,1.17,0.0
20200814:0510,9.46,9.65,19.03,0.97,0.0
20200814:0610,24.6,18.93,20.5,1.17,0.0
20200814:0710,204.98,28.19,21.03,1.24,0.0
20200814:0810,561.64,36.98,20.94,2.34,0.0
20200814:0910,214.13,44.66,21.39,3.24,0.0
20200814:1010,279.58,50.32,21.56,2.69,0.0
20200814:1110,287.3,52.87,22.18,2.21,0.0
20200814:1210,341.08,51.61,22.81,2.48,0.0
20200814:1310,165.55,46.91,23.16,2.69,0.0
20200814:1410,207.94,39.81,23.2,3.03,0.0
20200814:1510,260.56,31.32,23.19,2.41,0.0
20200814:1610,208.48,22.16,22.81,1.72,0.0
20200814:1710,133.32,12.84,21.48,1.52,0.0
20200814:1810,17.2,3.75,20.79,1.52,0.0
20200814:1910,0.0,0.0,20.06,1.31,0.0
20200814:2010,0.0,0.0,19.46,0.69,0.0
20200814:2110,0.0,0.0,19.6,0.28,0.0
20200814:2210,0.0,0.0,18.64,1.03,0.0
20200814:2310,0.0,0.0,18.54,1.38,0.0
20200815:0010,0.0,0.0,18.28,1.1,0.0
20200815:0110,0.0,0.0,17.95,1.17,0.0
20200815:0210,0.0,0.0,17.79,1.24,0.0
20200815:0310,0.0,0.0,17.68,1.38,0.0
20200815:0410,0.0,0.0,17.59,1.31,0.0
20200815:0510,47.36,9.44,17.55,1.1,0.0
20200815:0610,128.45,18.72,18.41,0.69,0.0
20200815:0710,58.65,27.98,19.12,1.17,0.0
20200815:0810,173.38,36.75,20.29,1.1,0.0
20200815:0910,252.84,44.41,21.39,1.1,0.0
20200815:1010,534.81,50.04,22.31,1.03,0.0
20200815:1110,341.49,52.56,22.93,0.97,0.0
20200815:1210,175.01,51.3,23.44,1.03,0.0
20200815:1310,86.08,46.61,24.1,1.17,0.0
20200815:1410,74.73,39.52,24.38,1.17,0.0
20200815:1510,66.22,31.05,24.37,1.17,0.0
20200815:1610,74.73,21.9,24.26,1.45,0.0
20200815:1710,27.43,12.58,24.07,1.45,0.0
20200815:1810,1.81,3.48,23.25,0.97,0.0
20200815:1910,0.0,0.0,21.51,1.03,0.0
20200815:2010,0.0,0.0,20.49,0.97,0.0
20200815:2110,0.0,0.0,19.48,1.24,0.0
20200815:2210,0.0,0.0,19.31,1.1,0.0
20200815:2310,0.0,0.0,19.21,1.03,0.0
20200816:0010,0.0,0.0,18.62,1.1,0.0
20200816:0110,0.0,0.0,18.11,1.17,0.0
20200816:0210,0.0,0.0,17.32,1.38,0.0
20200816:0310,0.0,0.0,16.66,1.52,0.0
20200816:0410,0.0,0.0,16.19,1.59,0.0
20200816:0510,51.14,9.22,16.42,1.45,0.0
20200816:0610,195.18,18.51,19.22,1.24,0.0
20200816:0710,396.94,27.76,20.82,2.21,0.0
20200816:0810,371.42,36.52,22.39,2.34,0.0
20200816:0910,798.31,44.15,23.81,2.83,0.0
20200816:1010,910.75,49.76,24.89,2.97,0.0
20200816:1110,826.7,52.25,25.77,2.83,0.0
20200816:1210,819.7,50.98,26.51,2.97,0.0
20200816:1310,611.56,46.3,26.78,3.17,0.0
20200816:1410,273.01,39.23,26.73,3.1,0.0
20200816:1510,136.22,30.77,26.94,3.03,0.0
20200816:1610,26.49,21.62,26.58,2.9,0.0
20200816:1710,20.81,12.3,25.96,2.0,0.0
20200816:1810,1.81,3.2,24.84,1.86,0.0
20200816:1910,0.0,0.0,23.37,2.21,0.0
20200816:2010,0.0,0.0,22.24,2.21,0.0
20200816:2110,0.0,0.0,21.83,2.28,0.0
20200816:2210,0.0,0.0,20.91,2.21,0.0
20200816:2310,0.0,0.0,20.37,2.0,0.0
20200817:0010,0.0,0.0,19.41,1.72,0.0
20200817:0110,0.0,0.0,18.65,1.52,0.0
20200817:0210,0.0,0.0,18.8,1.17,0.0
20200817:0310,0.0,0.0,19.91,0.41,0.0
20200817:0410,0.0,0.0,19.43,0.62,0.0
20200817:0510,9.46,9.01,19.18,0.62,0.0
20200817:0610,74.73,18.3,19.55,0.55,0.0
20200817:0710,52.97,27.55,21.33,0.41,0.0
20200817:0810,88.92,36.29,22.31,0.9,0.0
20200817:0910,341.44,43.9,22.4,1.66,0.0
20200817:1010,826.58,49.47,23.35,1.59,0.0
20200817:1110,284.56,51.94,23.99,1.31,0.0
20200817:1210,582.95,50.66,24.6,1.59,0.0
20200817:1310,225.57,45.99,23.02,3.1,0.0
20200817:1410,188.65,38.94,22.06,3.24,0.0
20200817:1510,73.79,30.49,21.19,2.83,0.0
20200817:1610,114.86,21.35,20.88,2.69,0.0
20200817:1710,88.71,12.03,20.57,2.62,0.0
20200817:1810,4.53,2.92,19.95,1.93,0.0
20200817:1910,0.0,0.0,18.7,1.59,0.0
20200817:2010,0.0,0.0,18.11,1.66,0.0
20200817:2110,0.0,0.0,17.4,1.52,0.0
20200817:2210,0.0,0.0,16.79,1.45,0.0
20200817:2310,0.0,0.0,16.24,1.59,0.0
20200818:0010,0.0,0.0,15.85,1.59,0.0
20200818:0110,0.0,0.0,15.52,1.52,0.0
20200818:0210,0.0,0.0,15.13,1.52,0.0
20200818:0310,0.0,0.0,14.93,1.45,0.0
20200818:0410,0.0,0.0,14.68,1.38,0.0
20200818:0510,32.16,8.8,15.06,1.1,0.0
20200818:0610,138.02,18.09,17.11,0.83,0.0
20200818:0710,295.31,27.33,18.91,1.38,0.0
20200818:0810,322.18,36.06,20.03,2.41,0.0
20200818:0910,396.28,43.64,20.73,2.62,0.0
20200818:1010,636.55,49.18,21.33,2.62,0.0
20200818:1110,293.58,51.62,22.01,2.34,0.0
20200818:1210,770.65,50.34,22.67,2.34,0.0
20200818:1310,630.35,45.68,23.0,2.28,0.0
20200818:1410,499.57,38.64,22.27,2.34,0.0
20200818:1510,525.53,30.2,21.12,2.0,0.0
20200818:1610,235.86,21.07,20.98,2.41,0.0
20200818:1710,77.81,11.75,20.05,2.28,0.0
20200818:1810,5.43,2.63,19.46,1.79,0.0
20200818:1910,0.0,0.0,18.85,1.66,0.0
20200818:2010,0.0,0.0,17.83,1.72,0.0
20200818:2110,0.0,0.0,17.04,1.86,0.0
20200818:2210,0.0,0.0,16.3,1.93,0.0
20200818:2310,0.0,0.0,15.83,1.86,0.0
20200819:0010,0.0,0.0,15.28,1.86,0.0
